Datetime,Abel_LMP,Abel_LMP_DA,Adams_LMP,Adams_LMP_DA,Alder_LMP,Alder_LMP_DA,Arne_LMP,Arne_LMP_DA,Arthur_LMP,Arthur_LMP_DA,Asser_LMP,Asser_LMP_DA,Astor_LMP,Astor_LMP_DA,Austen_LMP,Austen_LMP_DA,Bach_LMP,Bach_LMP_DA,Bacon_LMP,Bacon_LMP_DA,Baker_LMP,Baker_LMP_DA,Barlow_LMP,Barlow_LMP_DA,Barton_LMP,Barton_LMP_DA,Basov_LMP,Basov_LMP_DA,Bayle_LMP,Bayle_LMP_DA,Behring_LMP,Behring_LMP_DA,Bloch_LMP,Bloch_LMP_DA,Cabell_LMP,Cabell_LMP_DA,Cabot_LMP,Cabot_LMP_DA,Carew_LMP,Carew_LMP_DA,Cecil_LMP,Cecil_LMP_DA,Chase_LMP,Chase_LMP_DA,Chifa_LMP,Chifa_LMP_DA,Clark_LMP,Clark_LMP_DA,Cobb_LMP,Cobb_LMP_DA,Cole_LMP,Cole_LMP_DA,Comte_LMP,Comte_LMP_DA,Clive_LMP,Clive_LMP_DA,Chain_LMP,Chain_LMP_DA,Caruso_LMP,Caruso_LMP_DA,Curie_LMP,Curie_LMP_DA,Caxton_LMP,Caxton_LMP_DA,Clay_LMP,Clay_LMP_DA,Agricola_LMP,Agricola_LMP_DA,Adler_LMP,Adler_LMP_DA,Attar_LMP,Attar_LMP_DA,Carrel_LMP,Carrel_LMP_DA,Carter_LMP,Carter_LMP_DA,Chuhsi_LMP,Chuhsi_LMP_DA,Caesar_LMP,Caesar_LMP_DA,Aubrey_LMP,Aubrey_LMP_DA,Bell_LMP,Bell_LMP_DA
3/27/2020 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3/27/2020 8:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3/27/2020 9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3/27/2020 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
3/27/2020 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
3/27/2020 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
3/27/2020 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
3/27/2020 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
3/27/2020 15:00,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352,0.0,20.263352
3/27/2020 16:00,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775,18.573789,19.034775
3/27/2020 17:00,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758,19.68943,26.324758
3/27/2020 18:00,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971,26.324557,72.06971
3/27/2020 19:00,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563,26.429316,77.274563
3/27/2020 20:00,26.429316,24.459561,26.429316,24.455071,26.429316,24.154071,26.429316,24.312321,26.429316,24.887154,26.429316,24.797372,26.429316,25.006098,26.429316,24.404451,26.429316,23.703996,26.429316,23.699019,26.429316,23.655267,26.429316,23.5538,26.429316,23.928277,26.429316,23.835609,26.429316,23.957701,26.429316,23.948445,26.429316,23.366674,26.429316,23.44868,26.429316,24.532177,26.429316,33.677692,26.429316,29.53351,26.429316,20.812318,26.429316,22.816068,26.429316,22.030735,26.429316,21.639422,26.429316,21.888187,26.429316,26.429316,26.429316,25.693284,26.429316,27.056364,26.429316,29.285446,26.429316,12.927716,26.429316,30.704801,26.429316,24.355044,26.429316,24.442299,26.429316,24.600654,26.429316,24.630017,26.429316,33.677692,26.429316,38.069937,26.429316,22.272311,26.429316,0.0,26.429316,25.017408,26.429316,23.956001
3/27/2020 21:00,26.429316,22.821293,26.429316,22.817104,26.429316,22.536264,26.429316,22.683915,26.429316,23.220247,26.429316,23.136478,26.429316,23.331223,26.429316,22.769875,26.429316,22.116335,26.429316,22.111692,26.429316,22.070869,26.429316,21.976199,26.429316,22.325593,26.429316,22.239133,26.429316,22.353047,26.429316,22.344411,26.429316,21.801606,26.429316,21.878119,26.429316,22.889045,26.429316,31.422006,26.429316,27.555396,26.429316,19.418338,26.429316,21.287879,26.429316,20.555146,26.429316,20.190043,26.429316,20.422146,26.429316,24.659116,26.429316,23.972383,26.429316,25.244166,26.429316,27.323947,26.429316,12.061835,26.429316,28.648235,26.429316,22.723777,26.429316,22.805187,26.429316,22.952936,26.429316,22.980332,26.429316,31.422006,26.429316,35.520065,26.429316,20.780542,26.429316,0.0,26.429316,23.341776,26.429316,22.351461
3/27/2020 22:00,23.206766,22.083307,23.206766,22.079253,23.206766,21.807495,23.206766,21.950371,23.206766,22.469359,23.206766,22.388299,23.206766,22.576747,23.206766,22.033551,23.206766,21.401145,23.206766,21.396652,23.206766,21.35715,23.206766,21.265541,23.206766,21.603637,23.206766,21.519972,23.206766,21.630203,23.206766,21.621845,23.206766,21.096593,23.206766,21.170633,23.206766,22.148868,23.206766,30.405893,23.206766,26.66432,23.206766,18.790395,23.206766,20.59948,23.206766,19.890441,23.206766,19.537145,23.206766,19.761743,23.206766,23.861699,23.206766,23.197173,23.206766,24.427829,23.206766,26.440355,23.206766,11.671784,23.206766,27.721819,23.206766,21.988944,23.206766,22.067722,23.206766,22.210692,23.206766,22.237202,23.206766,30.405893,23.206766,34.37143,23.206766,20.108548,23.206766,0.0,23.206766,22.586958,23.206766,21.628668
3/27/2020 23:00,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879,23.657594,21.287879
3/28/2020 0:00,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766,25.9087,23.206766
3/28/2020 1:00,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973,26.324557,23.069973
3/28/2020 2:00,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362,25.9087,22.732362
3/28/2020 3:00,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594,24.617414,23.657594
3/28/2020 4:00,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087,24.617414,25.9087
3/28/2020 5:00,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074,24.617414,36.747074
3/28/2020 6:00,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138,24.617414,20.846138
3/28/2020 7:00,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0
3/28/2020 8:00,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0,18.573789,0.0
3/28/2020 9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/28/2020 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/28/2020 11:00,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943
3/28/2020 12:00,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003
3/28/2020 13:00,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098,0.0,20.419098
3/28/2020 14:00,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943
