Datetime,Abel_LMP,Abel_LMP DA,Adams_LMP,Adams_LMP DA,Alder_LMP,Alder_LMP DA,Arne_LMP,Arne_LMP DA,Arthur_LMP,Arthur_LMP DA,Asser_LMP,Asser_LMP DA,Astor_LMP,Astor_LMP DA,Austen_LMP,Austen_LMP DA,Bach_LMP,Bach_LMP DA,Bacon_LMP,Bacon_LMP DA,Baker_LMP,Baker_LMP DA,Barlow_LMP,Barlow_LMP DA,Barton_LMP,Barton_LMP DA,Basov_LMP,Basov_LMP DA,Bayle_LMP,Bayle_LMP DA,Behring_LMP,Behring_LMP DA,Bloch_LMP,Bloch_LMP DA,Cabell_LMP,Cabell_LMP DA,Cabot_LMP,Cabot_LMP DA,Carew_LMP,Carew_LMP DA,Cecil_LMP,Cecil_LMP DA,Chase_LMP,Chase_LMP DA,Chifa_LMP,Chifa_LMP DA,Clark_LMP,Clark_LMP DA,Cobb_LMP,Cobb_LMP DA,Cole_LMP,Cole_LMP DA,Comte_LMP,Comte_LMP DA,Aubrey_LMP,Aubrey_LMP DA,Bell_LMP,Bell_LMP DA,Clive_LMP,Clive_LMP DA,Chain_LMP,Chain_LMP DA,Caruso_LMP,Caruso_LMP DA,Curie_LMP,Curie_LMP DA,Caxton_LMP,Caxton_LMP DA,Clay_LMP,Clay_LMP DA,Agricola_LMP,Agricola_LMP DA,Adler_LMP,Adler_LMP DA,Attar_LMP,Attar_LMP DA,Carrel_LMP,Carrel_LMP DA,Carter_LMP,Carter_LMP DA,Chuhsi_LMP,Chuhsi_LMP DA,Caesar_LMP,Caesar_LMP DA
2020-02-24 21:00:00,19.925055,23.197836,19.921397,23.197836,19.676198,23.197836,19.805111,23.197836,20.273377,23.197836,20.200239,23.197836,20.37027,23.197836,19.880161,23.197836,19.309562,23.197836,19.305508,23.197836,19.269867,23.197836,19.187211,23.197836,19.492264,23.197836,19.416776,23.197836,19.516233,23.197836,19.508693,23.197836,19.034775,23.197836,19.101578,23.197836,19.984208,23.197836,27.434255,23.197836,24.058355,23.197836,16.953966,23.197836,18.586245,23.197836,17.946503,23.197836,17.627735,23.197836,17.830382,23.197836,21.529641,23.197836,20.379483,23.197836,19.514849,23.197836,20.93006,23.197836,22.040441,23.197836,23.856279,23.197836,10.531074,23.197836,25.012502,23.197836,19.839914,23.197836,19.910993,23.197836,20.03999,23.197836,20.06391,23.197836,27.434255,23.197836,31.012232,23.197836,18.143294,23.197836,0.0,23.197836
2020-02-24 22:00:00,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641,0.0,21.529641
2020-02-24 23:00:00,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003,0.0,20.400003
2020-02-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 05:00:00,19.925055,50.054911,19.921397,50.054911,19.676198,50.054911,19.805111,50.054911,20.273377,50.054911,20.200239,50.054911,20.37027,50.054911,19.880161,50.054911,19.309562,50.054911,19.305508,50.054911,19.269867,50.054911,19.187211,50.054911,19.492264,50.054911,19.416776,50.054911,19.516233,50.054911,19.508693,50.054911,19.034775,50.054911,19.101578,50.054911,19.984208,50.054911,27.434255,50.054911,24.058355,50.054911,16.953966,50.054911,18.586245,50.054911,17.946503,50.054911,17.627735,50.054911,17.830382,50.054911,21.529641,50.054911,20.379483,50.054911,19.514849,50.054911,20.93006,50.054911,22.040441,50.054911,23.856279,50.054911,10.531074,50.054911,25.012502,50.054911,19.839914,50.054911,19.910993,50.054911,20.03999,50.054911,20.06391,50.054911,27.434255,50.054911,31.012232,50.054911,18.143294,50.054911,0.0,50.054911
2020-02-25 06:00:00,22.415462,74.79177,22.411347,74.79177,22.135502,74.79177,22.280527,74.79177,22.807321,74.79177,22.725042,74.79177,22.916324,74.79177,22.364958,74.79177,21.72304,74.79177,21.718479,74.79177,21.678383,74.79177,21.585396,74.79177,21.928577,74.79177,21.843654,74.79177,21.955543,74.79177,21.94706,74.79177,21.413908,74.79177,21.489061,74.79177,22.482009,74.79177,30.863229,74.79177,27.065379,74.79177,19.073021,74.79177,20.909317,74.79177,20.189614,74.79177,19.831003,74.79177,20.058979,74.79177,24.220603,74.79177,22.926689,74.79177,21.953985,74.79177,23.546082,74.79177,24.795249,74.79177,26.838045,74.79177,11.847339,74.79177,28.138784,74.79177,22.31968,74.79177,22.399643,74.79177,22.544764,74.79177,22.571673,74.79177,30.863229,74.79177,34.888412,74.79177,20.411001,74.79177,0.0,74.79177
2020-02-25 07:00:00,24.276886,22.516066,24.272429,22.516066,23.973677,22.516066,24.130745,22.516066,24.701286,22.516066,24.612174,22.516066,24.819341,22.516066,24.222188,22.516066,23.526964,22.516066,23.522024,22.516066,23.478598,22.516066,23.37789,22.516066,23.749569,22.516066,23.657594,22.516066,23.778774,22.516066,23.769587,22.516066,23.192161,22.516066,23.273554,22.516066,24.348959,22.516066,33.426172,22.516066,29.312941,22.516066,20.656882,22.516066,22.645668,22.516066,21.866199,22.516066,21.477809,22.516066,21.724716,22.516066,26.23193,22.516066,24.830566,22.516066,23.777087,22.516066,25.501395,22.516066,26.854295,22.516066,29.066729,22.516066,12.831166,22.516066,30.475483,22.516066,24.17315,22.516066,24.259753,22.516066,24.416925,22.516066,24.446068,22.516066,33.426172,22.516066,37.785614,22.516066,22.105971,22.516066,0.0,22.516066
2020-02-25 08:00:00,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138,500.0,20.846138
2020-02-25 09:00:00,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0,156.857535,0.0
2020-02-25 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 14:00:00,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0,18.072542,0.0
2020-02-25 15:00:00,19.925055,0.0,19.921397,0.0,19.676198,0.0,19.805111,0.0,20.273377,0.0,20.200239,0.0,20.37027,0.0,19.880161,0.0,19.309562,0.0,19.305508,0.0,19.269867,0.0,19.187211,0.0,19.492264,0.0,19.416776,0.0,19.516233,0.0,19.508693,0.0,19.034775,0.0,19.101578,0.0,19.984208,0.0,27.434255,0.0,24.058355,0.0,16.953966,0.0,18.586245,0.0,17.946503,0.0,17.627735,0.0,17.830382,0.0,21.529641,0.0,20.379483,0.0,19.514849,0.0,20.93006,0.0,22.040441,0.0,23.856279,0.0,10.531074,0.0,25.012502,0.0,19.839914,0.0,19.910993,0.0,20.03999,0.0,20.06391,0.0,27.434255,0.0,31.012232,0.0,18.143294,0.0,0.0,0.0
2020-02-25 16:00:00,19.034775,22.5202,19.034775,22.516066,19.034775,22.238932,19.034775,22.384635,19.034775,22.91389,19.034775,22.831226,19.034775,23.023403,19.034775,22.46946,19.034775,21.824543,19.034775,21.819961,19.034775,21.779677,19.034775,21.686256,19.034775,22.031041,19.034775,21.94572,19.034775,22.058132,19.034775,22.049609,19.034775,21.513966,19.034775,21.58947,19.034775,22.587059,19.034775,31.00744,19.034775,27.191844,19.034775,19.162142,19.034775,21.007018,19.034775,20.283952,19.034775,19.923665,19.034775,20.152707,19.034775,24.333776,19.034775,23.033816,19.034775,22.056567,19.034775,23.656103,19.034775,24.911106,19.034775,26.963448,19.034775,11.902697,19.034775,28.270264,19.034775,22.42397,19.034775,22.504307,19.034775,22.650106,19.034775,22.677141,19.034775,31.00744,19.034775,35.051431,19.034775,20.506374,19.034775,0.0
2020-02-25 17:00:00,88.189396,22.106398,88.173206,22.102339,87.087945,21.830297,87.658519,21.973323,89.731091,22.492854,89.407378,22.411708,90.159943,22.600354,87.990697,22.05659,85.465193,21.423523,85.447249,21.419025,85.289498,21.379481,84.923658,21.287776,86.27384,21.626226,85.939725,21.542474,86.379931,21.65282,86.346556,21.644454,84.24897,21.118653,84.544645,21.192769,88.451214,22.172027,121.425535,30.437686,106.483613,26.692201,75.039195,18.810042,82.263753,20.621019,79.432218,19.911239,78.021331,19.557573,78.91826,19.782406,95.291383,23.886649,90.200721,22.610576,86.373802,21.651283,92.637606,23.221428,97.552215,24.453371,105.589213,26.468002,46.611116,11.683988,110.706722,27.750806,87.812558,22.011936,88.127158,22.090796,88.698108,22.233916,88.803977,22.260454,121.425535,30.437686,137.261857,34.40737,80.303225,20.129574,0.0,0.0
2020-02-25 18:00:00,500.781457,74.72341,500.757625,74.709692,499.16011,73.790144,500.0,74.273594,503.050848,76.029698,502.574339,75.755413,503.682123,76.393067,500.48897,74.555051,496.771403,72.415176,496.744989,72.399972,496.512777,72.266309,495.974258,71.956331,497.961739,73.100348,497.469919,72.817251,498.117906,73.19024,498.068778,73.161961,494.98111,71.384663,566.518262,71.63519,564.788415,74.94525,549.580824,102.884593,527.710731,90.224211,481.424227,63.581165,492.05885,69.702577,487.890801,67.3034,485.813962,66.107947,487.134251,66.867921,511.235654,80.740967,503.742149,76.427618,498.108885,73.185047,507.329268,78.492406,514.563623,82.656584,543.252445,89.466381,439.577805,39.493881,533.927189,93.802477,500.226748,74.404113,500.689841,74.670675,501.530286,75.154445,501.686126,75.244148,549.580824,102.884593,555.909203,116.302804,489.172932,68.041409,370.965768,-0.0
2020-02-25 19:00:00,500.781457,69.066539,500.757625,69.05386,499.16011,68.203925,500.0,68.650776,503.050848,70.273935,502.574339,70.020415,503.682123,70.609796,500.48897,68.910925,496.771403,66.933048,496.744989,66.918995,496.512777,66.79545,495.974258,66.508939,497.961739,67.566349,497.469919,67.304684,498.117906,67.649436,498.068778,67.623298,494.98111,65.980549,566.518262,66.21211,564.788415,69.271584,549.580824,95.095803,527.710731,83.393865,481.424227,58.767808,492.05885,64.425803,487.890801,62.208254,485.813962,61.103302,487.134251,61.805743,511.235654,74.628542,503.742149,70.641732,498.108885,67.644636,507.329268,72.550206,514.563623,76.399139,543.252445,82.693406,439.577805,36.504031,533.927189,86.701241,500.226748,68.771414,500.689841,69.017796,501.530286,69.464943,501.686126,69.547855,549.580824,95.095803,555.909203,107.498201,489.172932,62.890393,370.965768,-0.0
2020-02-25 20:00:00,500.530878,23.48476,500.514688,23.480448,499.429426,23.191444,500.0,23.343387,502.072573,23.895312,501.748859,23.809107,502.501425,24.009515,500.332178,23.431846,497.806675,22.759307,497.788731,22.754528,497.630979,22.712519,497.26514,22.615096,498.615322,22.974649,498.281207,22.885674,498.721413,23.002901,498.688038,22.994013,496.590451,22.435427,496.886126,22.514165,500.792695,23.554481,533.767017,32.335514,518.825095,28.356494,487.380676,19.982872,494.605234,21.906766,491.773699,21.15273,490.362813,20.777013,491.259742,21.015864,507.632864,25.376012,502.542203,24.020374,498.715284,23.001268,504.979088,24.669314,509.893697,25.97807,517.930695,28.118316,458.952597,12.4125,523.048203,29.481104,500.15404,23.384408,500.468639,23.468185,501.039589,23.620229,501.145458,23.648422,533.767017,32.335514,549.603339,36.552713,492.644706,21.384679,412.341481,-0.0
2020-02-25 21:00:00,27.953849,21.374124,27.948717,21.3702,27.604717,21.107169,27.785574,21.245457,28.442528,21.747778,28.339919,21.669321,28.578464,21.851717,27.890867,21.325965,27.090345,20.713869,27.084657,20.70952,27.034653,20.671286,26.918691,20.582619,27.346666,20.909858,27.24076,20.82888,27.380294,20.93557,27.369715,20.927481,26.704832,20.419098,26.798554,20.490759,28.036839,21.437579,38.48888,29.429438,33.752662,25.808022,23.785562,18.18696,26.075567,19.937948,25.178041,19.25168,24.730825,18.909729,25.015129,19.127114,30.205003,23.095405,28.59139,21.861601,27.378351,20.934085,29.363822,22.452219,30.921631,23.643354,33.469159,25.59125,14.774567,11.296956,35.091283,26.831561,27.834401,21.282791,27.934121,21.359039,28.115098,21.497418,28.148656,21.523077,38.48888,29.429438,43.508601,33.267626,25.454129,19.462783,0.0,-0.0
2020-02-25 22:00:00,22.5202,19.474173,22.516066,19.470598,22.238932,19.230948,22.384635,19.356944,22.91389,19.814614,22.831226,19.74313,23.023403,19.909314,22.46946,19.430296,21.824543,18.872609,21.819961,18.868646,21.779677,18.833811,21.686256,18.753026,22.031041,19.051176,21.94572,18.977396,22.058132,19.074603,22.049609,19.067233,21.513966,18.60404,21.58947,18.669331,22.587059,19.531988,31.00744,26.813449,27.191844,23.513942,19.162142,16.570317,21.007018,18.16566,20.283952,17.540394,19.923665,17.228839,20.152707,17.426901,24.333776,21.042449,23.033816,19.918318,22.056567,19.07325,23.656103,20.456436,24.911106,21.541691,26.963448,23.316438,11.902697,10.292767,28.270264,24.446498,22.42397,19.390959,22.504307,19.460429,22.650106,19.586508,22.677141,19.609886,31.00744,26.813449,35.051431,30.31046,20.506374,17.732732,0.0,0.0
2020-02-25 23:00:00,20.849965,1.236458,20.846138,1.236231,20.589557,1.221015,20.724454,1.229015,21.214457,1.258073,21.137924,1.253534,21.315847,1.264086,20.802988,1.233672,20.205902,1.198263,20.20166,1.198012,20.164364,1.1958,20.077871,1.190671,20.397085,1.209601,20.318092,1.204916,20.422167,1.211088,20.414276,1.21062,19.91836,1.181211,19.988264,1.185357,20.911865,1.240129,28.70774,1.702444,25.175132,1.492952,17.740961,1.052086,19.449009,1.153377,18.779571,1.113678,18.446005,1.093897,18.65806,1.106472,22.529036,1.336031,21.325488,1.264658,20.420718,1.211002,21.901623,1.298824,23.063547,1.367729,24.963675,1.480412,11.019921,0.65351,26.17357,1.552162,20.760872,1.231174,20.835251,1.235585,20.970236,1.24359,20.995266,1.245075,28.70774,1.702444,32.451804,1.924477,18.985496,1.12589,0.0,-0.0
2020-02-26 00:00:00,19.060001,0.0,19.056502,0.0,18.821949,0.0,18.945264,0.0,19.393201,0.0,19.323238,0.0,19.485887,0.0,19.017057,0.0,18.47123,0.0,18.467352,0.0,18.433258,0.0,18.354191,0.0,18.646,0.0,18.573789,0.0,18.668929,0.0,18.661716,0.0,18.208373,0.0,18.272276,0.0,19.116586,0.0,26.243187,0.0,23.013852,0.0,16.217903,0.0,17.779316,0.0,17.167349,0.0,16.86242,0.0,17.056269,0.0,20.594923,0.0,19.4947,0.0,18.667604,0.0,20.021374,0.0,21.083547,0.0,22.820549,0.0,10.073863,0.0,23.926575,0.0,18.978556,0.0,19.046549,0.0,19.169946,0.0,19.192827,0.0,26.243187,0.0,29.665824,0.0,17.355596,0.0,0.0,0.0
2020-02-26 01:00:00,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0,19.68943,0.0
2020-02-26 02:00:00,23.020027,0.0,23.015801,0.0,22.732516,0.0,22.881452,0.0,23.422455,0.0,23.337956,0.0,23.534398,0.0,22.96816,0.0,22.30893,0.0,22.304246,0.0,22.263068,0.0,22.167573,0.0,22.52001,0.0,22.432797,0.0,22.547703,0.0,22.538991,0.0,21.99146,0.0,22.06864,0.0,23.088369,0.0,31.695637,0.0,27.795356,0.0,19.587437,0.0,21.47326,0.0,20.734146,0.0,20.365863,0.0,20.599988,0.0,24.873854,0.0,23.545042,0.0,22.546103,0.0,24.181141,0.0,25.463998,0.0,27.561891,0.0,12.166872,0.0,28.897711,0.0,22.921661,0.0,23.003781,0.0,23.152816,0.0,23.18045,0.0,31.695637,0.0,35.829383,0.0,20.961504,0.0,0.0,0.0
2020-02-26 03:00:00,500.0,21.374124,500.0,21.3702,500.0,21.107169,500.0,21.245457,500.0,21.747778,500.0,21.669321,500.0,21.851717,500.0,21.325965,500.0,20.713869,500.0,20.70952,500.0,20.671286,500.0,20.582619,500.0,20.909858,500.0,20.82888,500.0,20.93557,500.0,20.927481,500.0,20.419098,500.0,20.490759,500.0,21.437579,500.0,29.429438,500.0,25.808022,500.0,18.18696,500.0,19.937948,500.0,19.25168,500.0,18.909729,500.0,19.127114,500.0,23.095405,500.0,21.861601,500.0,20.934085,500.0,22.452219,500.0,23.643354,500.0,25.59125,500.0,11.296956,500.0,26.831561,500.0,21.282791,500.0,21.359039,500.0,21.497418,500.0,21.523077,500.0,29.429438,500.0,33.267626,500.0,19.462783,500.0,-0.0
2020-02-26 04:00:00,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098,500.0,20.419098
2020-02-26 05:00:00,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114,500.0,25.138114
